Time (t),State Variable (Y_t),Reference State (Y_ref),Error (E_t),Change in Error (ΔE_t),Fuzzy Error Category,Fuzzy ΔE Category,Control Action (V_f),Updated State (Y_t+1),"Lyapunov Function (V(Y,w))"
600,4.612144614235794,5.844675315360822,1.2325307011250288,2.809294199781502,Positive Small,Positive Large,0.1,4.712144614235793,0.7645659646078776
601,5.6864379436218755,6.392951695159793,0.7065137515379174,-0.5260169495871114,Positive Small,Negative Small,0.4,6.086437943621876,0.32958084055609105
602,4.791678030291687,5.885052421383734,1.0933743910920475,0.3868606395541301,Positive Small,Positive Small,0.1,4.891678030291686,0.6027337795479528
603,4.863497892113028,5.443512668785278,0.5800147766722503,-0.5133596144197972,Positive Small,Negative Small,0.4,5.263497892113028,0.24820857057908022
604,3.8808747264873773,5.603179355503004,1.7223046290156265,1.1422898523433762,Positive Large,Positive Large,-0.6,3.280874726487377,1.6631666175643274
605,7.38013300379671,7.303893840163629,-0.07623916363308147,-1.798543792648708,Zero,Negative Large,0.1,7.48013300379671,0.007906205035735888
606,4.302118846397822,6.0316685920289625,1.7295497456311404,1.8057889092642219,Positive Large,Positive Large,-0.6,3.702118846397822,1.675671161306371
607,8.022775336529824,6.8213493052403775,-1.2014260312894463,-2.9309757769205866,Negative Small,Negative Large,0.1,8.122775336529823,0.7267122543299548
608,6.451934681916017,7.5170863542742845,1.065151672358268,2.266577703647714,Positive Small,Positive Large,0.1,6.551934681916016,0.5722740425638074
609,8.61202180156487,8.451974143146828,-0.16004765841804236,-1.2251993307763103,Zero,Negative Large,0.1,8.71202180156487,0.01780762648254918
610,6.716877049451329,5.196560699205495,-1.5203163502458334,-1.360268691827791,Negative Large,Negative Large,0.1,6.816877049451328,1.1606809024124058
611,9.60056147073399,8.997051994545213,-0.6035094761887763,0.9168068740570572,Negative Small,Positive Small,0.1,9.700561470733989,0.18711184392482555
612,8.27133309365988,8.139501947454539,-0.1318311462053412,0.47167832998343506,Zero,Positive Small,0.1,8.37133309365988,0.013689725554907025
613,4.706130172205862,5.4087951597443595,0.7026649875384976,0.8344961337438388,Positive Small,Positive Small,0.1,4.806130172205862,0.25186904235623847
614,8.699900772766677,9.367893120533886,0.6679923477672087,-0.03467263977128887,Positive Small,Zero,0.1,8.799900772766676,0.22810688833777376
615,10.282309823451826,9.604362002659066,-0.6779478207927596,-1.3459401685599683,Negative Small,Negative Large,0.1,10.382309823451825,0.23480662385882586
616,7.281947244158989,5.305389799274319,-1.9765574448846701,-1.2986096240919105,Negative Large,Negative Large,0.1,7.381947244158988,1.9583896664645077
617,7.031745000133533,6.384388240736019,-0.647356759397514,1.329200685487156,Negative Small,Positive Large,0.1,7.131745000133533,0.21453538696882543
618,9.262140068445406,9.031006398965307,-0.2311336694800996,0.4162230899174144,Zero,Positive Small,0.1,9.362140068445406,0.03171138658366797
619,9.663900492875277,8.741298451918292,-0.9226020409569848,-0.6914683714768852,Negative Small,Negative Small,0.1,9.763900492875276,0.430597262988997
620,5.783427545916759,5.922605096781886,0.13917755086512784,1.0617795918221127,Zero,Positive Large,0.1,5.883427545916758,0.014685195332407626
621,4.287315987086692,6.046746616683551,1.7594306295968591,1.6202530787317313,Positive Large,Positive Large,-0.6,3.687315987086692,1.7277980701818
622,7.101547777468549,6.85236051395691,-0.24918726351163922,-2.0086178931084984,Zero,Negative Large,0.1,7.201547777468549,0.036047146148209565
623,9.253116063976627,7.422614925955107,-1.8305011380215204,-1.5813138745098811,Negative Large,Negative Large,0.1,9.353116063976627,1.6803672081490404
624,6.792485627082119,8.09127385765148,1.298788230569361,3.1292893685908814,Positive Small,Positive Large,0.1,6.892485627082118,0.8484254339327458
625,7.6045877611315245,6.8445681978488615,-0.760019563282663,-2.058807793852024,Negative Small,Negative Large,0.1,7.704587761131524,0.29381486828618486
626,6.116408335301966,7.31267358066574,1.196265245363774,1.956284808646437,Positive Small,Positive Large,0.1,6.216408335301965,0.7205252686326253
627,8.880665428561107,8.737354690668782,-0.14331073789232462,-1.3395759832560987,Zero,Negative Large,0.1,8.980665428561107,0.015268983797621285
628,3.5701218130398678,5.183416014452989,1.6132942014131215,1.7566049393054461,Positive Large,Positive Large,-0.6,2.9701218130398677,1.4813590901566007
629,6.063668466752844,6.262184721720104,0.19851625496725944,-1.414777946445862,Zero,Negative Large,0.1,6.163668466752844,0.02470435174311298
630,9.591401245003746,8.566747929422762,-1.0246533155809843,-1.2231695705482437,Negative Small,Negative Large,0.1,9.691401245003746,0.5299572085655521
631,8.866320285391925,9.476034188435996,0.6097139030440708,1.634367218625055,Positive Small,Positive Large,0.1,8.966320285391925,0.1908755217826173
632,8.218034108527203,7.5583872105783305,-0.6596468979488721,-1.269360800992943,Negative Small,Negative Large,0.1,8.318034108527202,0.22256701498678486
633,8.842367269485495,7.660567426326578,-1.1817998431589167,-0.5221529452100446,Negative Small,Negative Small,0.1,8.942367269485494,0.7033254346452201
634,7.2445713346166905,5.53586005669888,-1.7087112779178106,-0.5269114347588939,Negative Large,Negative Small,0.1,7.34457133461669,1.4648471156417586
635,6.175630161539088,7.237061834117274,1.0614316725781858,2.7701429504959965,Positive Small,Positive Large,0.1,6.2756301615390875,0.5683185977760625
636,7.260349995512348,7.663086332275116,0.4027363367627679,-0.658695335815418,Zero,Negative Small,0.1,7.3603499955123475,0.08609827847454679
637,4.822016571495318,6.212352518173648,1.3903359466783298,0.987599609915562,Positive Small,Positive Small,0.1,4.922016571495318,0.9715170223129638
638,8.316150163380406,6.346216154746905,-1.9699340086335013,-3.360269955311831,Negative Large,Negative Large,0.1,8.416150163380406,1.9453199991854278
639,8.594424687220295,6.886420815523113,-1.7080038716971817,0.2619301369363196,Negative Large,Zero,0.1,8.694424687220295,1.4636386128662813
640,5.26018451001087,5.100355988888632,-0.1598285211222379,1.5481753505749438,Zero,Positive Large,0.1,5.360184510010869,0.01777257808206082
641,7.978529005421576,6.610395827915891,-1.368133177505685,-1.2083046563834472,Negative Small,Negative Large,0.1,8.078529005421576,0.9408941956959012
642,6.141071944070891,6.057240034982723,-0.08383190908816829,1.2843012684175168,Zero,Positive Large,0.1,6.241071944070891,0.008513894490683457
643,7.1318295129006115,6.637486760889573,-0.49434275201103883,-0.41051084292287054,Zero,Negative Small,0.1,7.231829512900611,0.12718737823292373
644,3.9553083875603225,5.598810659096256,1.6435022715359335,2.1378450235469724,Positive Large,Positive Large,-0.6,3.3553083875603225,1.5305498582718866
645,10.473718085686707,9.452636403699476,-1.0210816819872317,-2.6645839535231652,Negative Small,Negative Large,0.1,10.573718085686707,0.526303900644937
646,6.478816202311183,7.967962267770243,1.4891460654590603,2.510227747446292,Positive Small,Positive Large,0.1,6.578816202311183,1.1137780021360997
647,9.699782116732562,8.395511595722448,-1.304270521010114,-2.7934165864691742,Negative Small,Negative Large,0.1,9.799782116732562,0.8555607959879971
648,10.073968543718236,8.945856193036692,-1.128112350681544,0.17615817032856995,Negative Small,Zero,0.1,10.173968543718235,0.6413187378801195
649,8.327189785617191,7.492210994645286,-0.8349787909719053,0.2931335597096387,Negative Small,Zero,0.1,8.427189785617191,0.3535947906864524
650,3.579242962536167,5.434601440437119,1.8553584779009515,2.690337268872857,Positive Large,Positive Large,-0.6,2.979242962536167,1.9011775407594678
651,6.898046132874053,7.685532709092739,0.7874865762186856,-1.067871901682266,Positive Small,Negative Large,0.1,6.998046132874053,0.31506755386231383
652,6.986655869747768,7.934205590104396,0.9475497203566281,0.16006314413794254,Positive Small,Zero,0.1,7.0866558697477675,0.4539252362739621
653,8.167743000807727,8.727197370921651,0.5594543701139241,-0.38809535024270403,Positive Small,Negative Small,0.4,8.567743000807727,0.2364945961197838
654,5.508868718203751,7.158297731148397,1.6494290129446458,1.0899746428307218,Positive Large,Positive Large,-0.6,4.908868718203752,1.5403080343717743
655,7.3857328061020695,5.637901513977819,-1.7478312921242507,-3.3972603050688965,Negative Large,Negative Large,0.1,7.485732806102069,1.5324571128643638
656,6.634088491843128,6.418879528993623,-0.21520896284950553,1.5326223292747452,Zero,Positive Large,0.1,6.734088491843128,0.028157448845379924
657,6.037508724625269,6.815411481993175,0.7779027573679063,0.9931117202174118,Positive Small,Positive Small,0.1,6.137508724625269,0.3075663499602958
658,7.817512274955139,8.229586206658006,0.4120739317028663,-0.36582882566503994,Zero,Negative Small,0.1,7.917512274955139,0.08990246259452928
659,7.642701685363902,7.85389152334456,0.21118983798065738,-0.20088409372220895,Zero,Zero,0.1,7.742701685363902,0.02730057383314816
660,7.1828609629317,6.780483629489231,-0.4023773334424696,-0.613567171423127,Zero,Negative Small,0.1,7.2828609629317,0.0859537592341362
661,9.99529395475089,9.932576243964899,-0.06271771078599109,0.33965962265647853,Zero,Positive Small,0.1,10.09529395475089,0.006966755623117613
662,9.706441989642105,8.028874096784435,-1.6775678928576703,-1.6148501820716792,Negative Large,Negative Large,0.1,9.806441989642105,1.4121170175734619
663,6.173987890303294,6.186133958679973,0.012146068376678976,1.6897139612343492,Zero,Positive Large,0.1,6.273987890303293,0.005073763488505481
664,7.477544422395269,5.508912363102018,-1.9686320592932507,-1.9807781276699297,Negative Large,Negative Large,0.1,7.577544422395269,1.9427560924385923
665,7.169995526902044,5.7642956959216605,-1.4056998309803834,0.5629322283128673,Negative Small,Positive Small,0.1,7.2699955269020435,0.9929960074091393
666,5.063830699351884,6.229788641922541,1.1659579425706568,2.57165777355104,Positive Small,Positive Large,0.1,5.163830699351884,0.6847289619217994
667,7.525787724873443,5.803406866297778,-1.722380858575665,-2.888338801146322,Negative Large,Negative Large,0.1,7.625787724873443,1.4882979109939225
668,4.398300711798433,5.932835120256529,1.5345344084580956,3.2569152670337607,Positive Large,Positive Large,-0.6,3.7983007117984333,1.3573979253709187
669,7.695274677434002,6.425475843469235,-1.2697988339647663,-2.804333242422862,Negative Small,Negative Large,0.1,7.795274677434001,0.8111945393691401
670,5.389361150380094,5.866867976473774,0.47750682609367967,1.747305660058446,Zero,Positive Large,0.1,5.489361150380094,0.11900638448302983
671,10.995724404912405,9.483827123132127,-1.5118972817802785,-1.9894041078739582,Negative Large,Negative Large,0.1,11.095724404912405,1.1479166953272972
672,6.873395488738012,5.401168728308211,-1.472226760429801,0.03967052135047755,Negative Small,Zero,0.1,6.973395488738012,1.0887258170628131
673,8.846258548321758,7.622556947851273,-1.223701600470485,0.2485251599593159,Negative Small,Zero,0.1,8.946258548321758,0.7537228034970133
674,8.212105880176553,7.051984134948308,-1.1601217452282455,0.06357985524223952,Negative Small,Zero,0.1,8.312105880176553,0.6779412318757151
675,9.130609640935194,9.911893084543031,0.7812834436078369,1.9414051888360824,Positive Small,Positive Large,0.1,9.230609640935194,0.31020190962786
676,3.8838716430452704,5.560194510840262,1.6763228677949913,0.8950394241871544,Positive Large,Positive Small,0.1,3.9838716430452705,1.4100291785462118
677,6.601198710289354,6.989277995228708,0.3880792849393542,-1.2882435828556371,Zero,Negative Large,0.1,6.701198710289353,0.08030276569952023
678,8.541450226322878,9.847352166376844,1.3059019400539658,0.9178226551146116,Positive Small,Positive Small,0.1,8.641450226322878,0.8576899385183558
679,10.107339985079747,9.327535629469901,-0.779804355609846,-2.0857062956638117,Negative Small,Negative Large,0.1,10.207339985079747,0.30904741651404355
680,8.469759260897542,9.085360354746399,0.6156010938488574,1.3954054494587034,Positive Small,Positive Large,0.1,8.569759260897541,0.1944823533739549
681,8.19195493866436,6.2895141352246995,-1.90244080343966,-2.5180418972885175,Negative Large,Negative Large,0.1,8.29195493866436,1.8146405052960695
682,6.418326246331657,5.854437936950329,-0.5638883093813281,1.338552494058332,Negative Small,Positive Large,0.1,6.5183262463316565,0.1639850127284662
683,9.633138354159598,8.343216099622154,-1.2899222545374442,-0.7260339451561162,Negative Small,Negative Small,0.1,9.733138354159598,0.8369497113754816
684,8.176978636605323,9.646879945637929,1.4699013090326059,2.75982356357005,Positive Small,Positive Large,0.1,8.276978636605323,1.085304929147884
685,9.231872394160138,7.783814465069649,-1.4480579290904894,-2.917959238123095,Negative Small,Negative Large,0.1,9.331872394160138,1.0534358830009183
686,9.549092209403076,7.858063447349499,-1.6910287620535769,-0.24297083296308752,Negative Large,Zero,0.1,9.649092209403076,1.4347891370462262
687,6.348143143577165,6.399895468301421,0.05175232472425595,1.7427810867778328,Zero,Positive Large,0.1,6.448143143577164,0.006339151557182418
688,9.272476416963594,8.847464665959684,-0.4250117510039093,-0.47676407572816526,Zero,Negative Small,0.1,9.372476416963593,0.0953174942457045
689,6.994457946399599,5.935218742787617,-1.0592392036119822,-0.6342274526080729,Negative Small,Negative Small,0.1,7.094457946399599,0.5659938452342732
690,5.3177506910628685,6.618396182021218,1.3006454909583498,2.359884694570332,Positive Small,Positive Large,0.1,5.417750691062868,0.8508393465751434
691,7.137446498935853,7.127182193082084,-0.010264305853769251,-1.310909796812119,Zero,Negative Large,0.1,7.237446498935853,0.005052677987329862
692,7.1327040045115275,7.538051893422275,0.4053478889107476,0.41561219476451683,Zero,Positive Small,0.1,7.232704004511527,0.08715345552219989
693,4.797544630724397,6.212048662075401,1.4145040313510036,1.009156142440256,Positive Small,Positive Large,0.1,4.897544630724397,1.0054108273541202
694,5.044321812862144,5.574184123696018,0.5298623108338738,-0.8846417205171297,Positive Small,Negative Small,0.4,5.444321812862144,0.22037703422110635
695,6.325789449750137,8.053100212208163,1.7273107624580257,1.197448451624152,Positive Large,Positive Large,-0.6,5.725789449750137,1.6718012350516631
696,4.546400393999226,6.443152766201279,1.8967523722020525,0.16944160974402678,Positive Large,Zero,0.1,4.646400393999226,1.8038347807270567
697,6.446856263732352,7.906191107113061,1.4593348433807094,-0.4374175288213431,Positive Small,Negative Small,0.4,6.846856263732352,1.1448290925525
698,7.624274022727707,5.771813576371011,-1.8524604463566954,-3.311795289737405,Negative Large,Negative Large,0.1,7.724274022727706,1.7208048526580235
699,7.603818652854155,7.405700509274087,-0.19811814358006785,1.6543423027766275,Zero,Positive Large,0.1,7.703818652854155,0.02462539940780619
700,9.526235807370808,7.662947162757929,-1.8632886446128794,-1.6651705010328115,Negative Large,Negative Large,0.1,9.626235807370808,1.7409222865716505
701,4.989109197432663,5.259117684112135,0.27000848667947164,2.133297131292351,Zero,Positive Large,0.1,5.089109197432663,0.04145229143946921
702,5.930285923310642,6.6830213909696035,0.7527354676589617,0.4827269809794901,Positive Small,Positive Small,0.1,6.030285923310641,0.2883053421358779
703,5.696640836055847,5.672073384694871,-0.024567451360976378,-0.7773029190199381,Zero,Negative Small,0.1,5.796640836055847,0.005301779833186971
704,5.074921606895479,5.3168748523638385,0.24195324546835906,0.26652069682933544,Zero,Zero,0.1,5.174921606895479,0.03427068649633601
705,8.372459898996702,9.949801161949726,1.5773412629530235,1.3353880174846644,Positive Large,Positive Large,-0.6,7.772459898996702,1.4240027299071194
706,7.17507448363444,6.611769224873615,-0.5633052587608249,-2.1406465217138484,Negative Small,Negative Large,0.1,7.275074483634439,0.16365640727379996
707,7.913524959311573,9.049372229273175,1.1358472699616016,1.6991525287224265,Positive Small,Positive Large,0.1,8.013524959311573,0.6500745103396117
708,6.751555093410137,6.273203273818819,-0.47835181959131834,-1.61419908955292,Zero,Negative Large,0.1,6.851555093410137,0.11941023165316259
709,9.00831798071226,8.407513611119647,-0.6008043695926126,-0.12245255000129429,Negative Small,Zero,0.1,9.10831798071226,0.18548294526078835
710,7.409238711963026,8.801139299448433,1.3919005874854076,1.9927049570780202,Positive Small,Positive Large,0.1,7.509238711963025,0.9736936227211114
711,6.223592211481894,7.978193703039222,1.7546014915573274,0.3627009040719198,Positive Large,Positive Small,0.1,6.323592211481894,1.544313197087599
712,8.480927287024551,7.357880942750792,-1.1230463442737593,-2.8776478358310866,Negative Small,Negative Large,0.1,8.58092728702455,0.6356165456933275
713,6.898406265813623,7.059204570736343,0.16079830492271974,1.283844649196479,Zero,Positive Large,0.1,6.998406265813623,0.017928047433009978
714,4.976996514736879,6.744341332714976,1.7673448179780973,1.6065465130553775,Positive Large,Positive Large,-0.6,4.376996514736879,1.741753852817017
715,11.627110989918197,9.64764572123913,-1.9794652686790677,-3.746810086657165,Negative Large,Negative Large,0.1,11.727110989918197,1.9641413749533467
716,7.384219282924113,9.153097038938647,1.7688777560145335,3.748343024693601,Positive Large,Positive Large,-0.6,6.784219282924114,1.7444642578615057
717,10.605275468766777,9.825134553332564,-0.7801409154342132,-2.5490186714487466,Negative Small,Negative Large,0.1,10.705275468766777,0.3093099239672661
718,7.556201818481378,5.6214861174277235,-1.9347157010536549,-1.1545747856194417,Negative Large,Negative Large,0.1,7.656201818481378,1.8765624219517676
719,7.611057792881923,8.654337376018221,1.0432795831362975,2.9779952841899524,Positive Small,Positive Large,0.1,7.711057792881923,0.5492161442945234
720,8.260699758853974,9.69170228410519,1.4310025252512162,0.38772294211491865,Positive Small,Positive Small,0.1,8.360699758853974,1.0288841136376787
721,4.391705088518016,5.9061653308283,1.5144602423102844,0.08345771705906824,Positive Large,Zero,0.1,4.491705088518016,1.1517949127692626
722,4.545581927104269,5.3324813368338875,0.7868994097296182,-0.7275608325806662,Positive Small,Negative Small,0.4,4.94558192710427,0.3896053405164108
723,7.109786490492882,8.705603246450295,1.5958167559574132,0.808917346227795,Positive Large,Positive Small,0.1,7.209786490492881,1.278315559297221
724,8.641010932676087,7.8723655658995595,-0.7686453667765276,-2.364462122733941,Negative Small,Negative Large,0.1,8.741010932676087,0.30040784993351133
725,7.45831107631161,9.20914388379136,1.7508328074797497,2.5194781742562773,Positive Large,Positive Large,-0.6,6.85831107631161,1.712707759873711
726,5.736550395730607,5.698861883131448,-0.03768851259915884,-1.7885213200789085,Zero,Negative Large,0.1,5.836550395730606,0.005710211990968478
727,10.963123974711358,8.976336559299451,-1.9867874154119072,-1.9490989028127483,Negative Large,Negative Large,0.1,11.063123974711358,1.978662117019563
728,7.264017678262798,6.008136600238723,-1.2558810780240748,0.7309063373878324,Negative Small,Positive Small,0.1,7.3640176782627975,0.7936186410694561
729,6.279157467252565,5.818279714328522,-0.4608777529240431,0.7950033251000317,Zero,Positive Small,0.1,6.379157467252565,0.11120415157015766
730,5.046343472801411,5.8213289896549645,0.7749855168535538,1.2358632697775969,Positive Small,Positive Large,0.1,5.14634347280141,0.30530127566638493
731,9.568456946323465,9.07287360115691,-0.4955833451665548,-1.2705688620201085,Zero,Negative Large,0.1,9.668456946323465,0.1278014260032363
732,8.434151959127608,8.325986103481,-0.10816585564660741,0.38741748951994737,Zero,Positive Small,0.1,8.534151959127607,0.010849926163881357
733,7.3196606594070825,7.615327123845597,0.2956664644385141,0.4038323200851215,Zero,Positive Small,0.1,7.419660659407082,0.04870932909678556
734,5.316993927578311,6.794152420617513,1.4771584930392017,1.1814920286006876,Positive Small,Positive Large,0.1,5.416993927578311,1.0959986067789225
735,10.93241956502741,9.386002704065541,-1.5464168609618678,-3.0235753540010695,Negative Large,Negative Large,0.1,11.032419565027409,1.2007025539335783
736,6.761364132398468,6.962225537113177,0.20086140471470948,1.7472782656765773,Zero,Positive Large,0.1,6.861364132398467,0.02517265195198316
737,7.861487244640946,9.082997197357885,1.2215099527169393,1.0206485480022298,Positive Small,Positive Large,0.1,7.961487244640946,0.7510432822932697
738,6.666711946360251,7.195674542851092,0.5289625964908415,-0.6925473562260978,Positive Small,Negative Small,0.4,7.066711946360251,0.21990071424316643
739,6.541241157240247,6.884722147124538,0.34348098988429143,-0.1854816066065501,Zero,Zero,0.1,6.6412411572402466,0.06398959520594635
740,8.62355051061553,7.3133989283480325,-1.3101515822674976,-1.653632572151789,Negative Small,Negative Large,0.1,8.72355051061553,0.8632485842590137
741,7.441346893066319,6.50688937082071,-0.9344575222456086,0.375694060021889,Negative Small,Positive Small,0.1,7.541346893066319,0.44160543044070105
742,9.815266475446613,8.738046900881255,-1.0772195745653583,-0.1427620523197497,Negative Small,Zero,0.1,9.915266475446613,0.5852010059133858
743,5.557727008176985,7.513601950462396,1.9558749422854111,3.0330945168507695,Positive Large,Positive Large,-0.6,4.9577270081769855,2.09272339492998
744,5.825679468453132,6.161063475734086,0.33538400728095397,-1.6204909350044572,Zero,Negative Large,0.1,5.925679468453132,0.0612412161699155
745,9.423249472914137,9.497872866372841,0.07462339345870461,-0.26076061382224935,Zero,Zero,0.1,9.523249472914136,0.00778432542564632
746,4.996225214158285,6.919456106866058,1.9232308927077728,1.8486074992490682,Positive Large,Positive Large,-0.6,4.396225214158285,2.0294085333327683
747,6.75701714055008,7.717764305569943,0.9607471650198631,-0.9624837276879097,Positive Small,Negative Small,0.4,7.157017140550081,0.541517557546852
748,10.573519847311275,9.532360554822734,-1.0411592924885404,-2.0019064575084036,Negative Small,Negative Large,0.1,10.673519847311274,0.5470063361676191
749,6.669628802485956,8.12118997956996,1.4515611770840042,2.4927204695725447,Positive Small,Positive Large,0.1,6.769628802485956,1.0585149254087498
750,5.725730729352187,5.5844902035418205,-0.1412405258103666,-1.5928017028943708,Zero,Negative Large,0.1,5.825730729352187,0.01497444306559442
751,8.559968106136326,9.699160618067376,1.13919251193105,1.2804330377414166,Positive Small,Positive Large,0.1,8.659968106136326,0.6538797896198877
752,6.1870233639326635,8.13854026535709,1.9515169014244265,0.8123243894933765,Positive Large,Positive Small,0.1,6.287023363932663,1.9092091082725973
753,5.639333903683596,6.674528073285431,1.0351941696018345,-0.9163227318225919,Positive Small,Negative Small,0.4,6.0393339036835965,0.6158134843888159
754,7.599855382957151,5.696360363316936,-1.9034950196402152,-2.9386891892420497,Negative Large,Negative Large,0.1,7.699855382957151,1.8166466448975516
755,10.176274393883439,8.97012594635148,-1.2061484475319588,0.6973465721082563,Negative Small,Positive Small,0.1,10.276274393883439,0.7323970387418772
756,9.9386703569267,8.100363779642567,-1.8383065772841327,-0.6321581297521739,Negative Large,Negative Small,0.1,10.0386703569267,1.6946855360430515
757,7.6187216355870575,7.667305459881607,0.04858382429454977,1.8868904015786825,Zero,Positive Large,0.1,7.718721635587057,0.006180193991541843
758,7.908407709964802,9.469462915254788,1.5610552052899855,1.5124713809954358,Positive Large,Positive Large,-0.6,7.308407709964802,1.3984466769814794
759,9.134824012017425,8.942986056122653,-0.1918379558947727,-1.7528931611847582,Zero,Negative Large,0.1,9.234824012017425,0.02340090066094238
760,5.5758837369036,5.758374398663756,0.1824906617601565,0.3743286176549292,Zero,Positive Small,0.1,5.675883736903599,0.021651420814829923
761,7.936038669936206,6.558610338977742,-1.3774283309584643,-1.5599189927186208,Negative Small,Negative Large,0.1,8.036038669936206,0.9536544034635103
762,4.634776022209307,6.242445699072329,1.607669676863022,2.9850980078214864,Positive Large,Positive Large,-0.6,4.034776022209307,1.4723008949524268
763,8.672696010950498,8.719731462863384,0.04703545191288683,-1.5606342249501353,Zero,Negative Large,0.1,8.772696010950497,0.006106166868324745
764,3.767856832454834,5.167662173678897,1.399805341224063,1.3527698893111761,Positive Small,Positive Large,0.1,3.867856832454834,0.9847274966597077
765,7.148152131916822,7.8494484243565825,0.7012962924397605,-0.6985090487843024,Positive Small,Negative Small,0.4,7.548152131916822,0.32590824489487713
766,9.76172173825465,8.812293428703452,-0.9494283095511982,-1.6507246019909587,Negative Small,Negative Large,0.1,9.86172173825465,0.4557070574886229
767,9.287900701283814,9.383828183808747,0.09592748252493344,1.0453557920761316,Zero,Positive Large,0.1,9.387900701283813,0.009601040951785706
768,6.2139618841626145,6.710408743579537,0.49644685941692224,0.4005193768919888,Zero,Positive Small,0.1,6.313961884162614,0.12822974211246269
769,8.684191637640208,9.106286523360065,0.42209488571985787,-0.07435197369706437,Zero,Zero,0.1,8.784191637640207,0.09408204627542995
770,5.390945758399983,5.553158684776037,0.16221292637605345,-0.2598819593438044,Zero,Zero,0.1,5.490945758399983,0.01815651674174147
771,10.372327634020818,9.23226145867259,-1.1400661753482275,-1.302279101724281,Negative Small,Negative Large,0.1,10.472327634020818,0.6548754420865678
772,7.20578206742085,5.637443311659912,-1.568338755760938,-0.42827258041271055,Negative Large,Negative Small,0.1,7.30578206742085,1.2348432264108835
773,8.807775198817549,6.986436452801836,-1.8213387460157122,-0.25299999025477415,Negative Large,Zero,0.1,8.907775198817548,1.6636374138690435
774,10.134090373918948,8.986476828897768,-1.14761354502118,0.6737252009945323,Negative Small,Positive Small,0.1,10.234090373918947,0.6635084243580399
775,5.01121471973592,5.749587136743869,0.7383724170079491,1.885985962029129,Positive Small,Positive Large,0.1,5.111214719735919,0.27759691309908036
776,6.898795800509376,6.146256976163207,-0.7525388243461686,-1.4909112413541177,Negative Small,Negative Large,0.1,6.9987958005093756,0.2881573410741568
777,8.361675338186899,8.611262841965331,0.2495875037784323,1.002126328124601,Zero,Positive Large,0.1,8.461675338186899,0.036146961021174484
778,7.618865170914576,8.600182682730372,0.9813175118157957,0.7317300080373634,Positive Small,Positive Small,0.1,7.718865170914576,0.4864920294981722
779,9.569224482130178,8.205738164426487,-1.3634863177036909,-2.3448038295194866,Negative Small,Negative Large,0.1,9.669224482130177,0.9345474692825851
780,6.623447618184802,8.469742222335501,1.8462946041506996,3.2097809218543905,Positive Large,Positive Large,-0.6,6.023447618184802,1.8844018826579942
781,9.320670185279676,7.713622216737981,-1.6070479685416945,-3.453342572692394,Negative Large,Negative Large,0.1,9.420670185279675,1.2963015865969936
782,6.1049051530337,6.258995294534763,0.15409014150106337,1.7611381100427579,Zero,Positive Large,0.1,6.2049051530337,0.016871885853908867
783,7.277285874752719,6.728479967519597,-0.5488059072331222,-0.7028960487341855,Negative Small,Negative Small,0.1,7.377285874752719,0.15559396190698516
784,6.545404272830259,5.9079885840071285,-0.6374156888231308,-0.08860978159000865,Negative Small,Zero,0.1,6.645404272830259,0.20814938017893317
785,11.122723769494288,9.542252806668142,-1.580470962826146,-0.9430552740030151,Negative Large,Negative Small,0.1,11.222723769494287,1.2539442321683023
786,8.463637702499431,7.916958973830602,-0.5466787286688293,1.0337922341573167,Negative Small,Positive Large,0.1,8.563637702499431,0.15442881618948373
787,7.4599914228584465,7.0042570838181994,-0.45573433904024707,0.0909443896285822,Zero,Zero,0.1,7.559991422858446,0.10884689389022544
788,5.576637180463424,7.310029018220663,1.7333918377572397,2.189126176797487,Positive Large,Positive Large,-0.6,4.976637180463424,1.6823236316017103
789,9.810048785839893,9.736416698059077,-0.07363208778081543,-1.8070239255380551,Zero,Negative Large,0.1,9.910048785839892,0.0077108421754808545
790,4.367433018848567,5.766757015580401,1.3993239967318338,1.4729560845126493,Positive Small,Positive Large,0.1,4.467433018848567,0.9840538239147767
791,8.88088423496993,7.9311491600839865,-0.9497350748859432,-2.349059071617777,Negative Small,Negative Large,0.1,8.98088423496993,0.45599835623430407
792,7.5783310776730275,7.52944339442233,-0.04888768325069748,0.9008473916352457,Zero,Positive Small,0.1,7.678331077673027,0.006195002786810264
793,8.778182294006653,8.05727117717324,-0.7209111168334132,-0.6720234335827158,Negative Small,Negative Small,0.1,8.878182294006653,0.2648564191869996
794,3.25724252151374,5.090550919104203,1.833308397590463,2.554219514423876,Positive Large,Positive Large,-0.6,2.65724252151374,1.8605098403378555
795,7.69978760890397,9.360619544720757,1.6608319358167876,-0.17247646177367537,Positive Large,Zero,0.1,7.799787608903969,1.384181359514469
796,10.52588496466879,9.66059141241806,-0.8652935522507299,-2.5261254880675175,Negative Small,Negative Large,0.1,10.62588496466879,0.3793664657833433
797,6.114003261940739,7.825665917946045,1.7116626560053065,2.5769562082560364,Positive Large,Positive Large,-0.6,5.514003261940739,1.6448945239815702
798,6.768281030445497,8.483254119384462,1.7149730889389652,0.0033104329336586247,Positive Large,Zero,0.1,6.868281030445496,1.4755663478924277
799,7.660930806826029,9.612496905886479,1.9515660990604502,0.23659301012148504,Positive Large,Zero,0.1,7.760930806826028,1.9093051195010113
